Event ID,corp1,target1
30332,Jammu and Kashmir Police,Special Police Officer (SPO): Mudasir Ahmad Lone
30333,Rashtriya Rifles,Camp
30334,Government of Oriade,Former Executive Secretary: Taiwo Fatiregun
30335,Unknown,Unknown
30336,Not Applicable,Suspected Police Informant: Jayaram
30337,African Union Mission in Somalia (AMISOM),Base
30338,Turkish Gendarmerie,Station
30339,Nigerian Army (NA),Checkpoint
30340,Government of Mali,Electoral Material
30341,Unknown,Gold Mine
30342,Unknown,Gold Mine
30343,Unknown,Gold Mine
30344,Unknown,Gold Mine
30345,Not Applicable,Civilian: Nurettin Karadeniz
30346,Afghan Police,Checkposts
30347,Aysh Kayj Village,Village
30348,Iraqi Ministry of Electricity,Electricity Pylon
30349,Iraqi Armed Forces,Soldier
30350,Unknown,Power Line
30351,Unknown,Power Lines
30352,Unknown,Power Station
30353,Political Security Organization (PSO),Former Intelligence Officer: Colonel Nasser Makrij
30354,Somali Armed Forces (SAF),Vehicle
30355,Council Of Representatives of Iraq,Residence of Member: Sa'd Shakir al-Khuza'i
30356,Not Applicable,"Civilians: Lauren Geoghegan, Jay Austin"
30357,Independent National Electoral Commission (CENI),Election Officials
30358,Unknown,Restaurant
30359,Central Reserve Police Force (CRPF),Officer: Naseer Ahmad Rather
30360,Central Reserve Police Force (CRPF),Patrol
30361,Iraqi Armed Forces,Checkpoint
30362,Mozambique Republic Police (MRP),Joint Post
30363,Independent National Electoral Commission (CENI),Ballot Boxes
30364,Independent National Electoral Commission (CENI),Polling Station
30365,Independent National Electoral Commission (CENI),Polling Station
30366,Unknown,Unknown
30367,Independent National Electoral Commission (CENI),Electoral Delegates
30368,Bourem Inaly Village,Village
30369,Independent National Electoral Commission (CENI),Ballot Boxes
30370,Kikara Municipality,Municipality
30371,Manako Village,Village
30372,Douma Village,Village
30373,Goundaka Village,Village
30374,Sampara Village,Village
30375,Niono Village,Village
30376,Gargounaat Village,Village
30377,Cameroonian Ministry of Justice,Prison
30378,Government of Somalia,Officials
30379,Somali National Army (SNA),Checkpoint
30380,Multinational Joint Task Force (MNJTF),Vehicle
30381,Community Action Board of Fraguita,President: Raul Buitrago Perdomo
30382,Congolese National Police (PNC),Officers
30383,Oilfield Protection Force (OPF),Patrol
30384,Government of Ash Sharqat,Residence of District Council Member: Fadil al-Jaburi
30385,Not Applicable,Vehicle
30386,Unknown,Convoy of Anti-Taliban Militia Commander: Haji Hayat Khan
30387,Government of Ta'izz,Undersecretary of Health Affairs: Ilan 'Abd-al-Haqq
30388,Unknown,Unknown
30389,Not Applicable,Civilians
30390,United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA),Camp
30391,Central Reserve Police Force (CRPF),Patrol
30392,Investigation Control Centre (TsUR),"Journalists: Orkhan Dzhemal, Kirill Radchenko, Alexander Rastorguyev"
30393,Indian Police Service (IPS),Residence of Officer: Jahangir Wagay
30394,Indian Police Service (IPS),Residence of Officer: Faizan Wagay
30395,Indian Police Service (IPS),Residence of Officer: Danish Bhat
30396,Somali National Army (SNA),Helicopter
30397,Indian Army,Soldier: Nek Bahadur
30398,Comoros National Electoral Commission (CENI),Hankounou Polling Station
30399,Not Applicable,Area of Rosh Tzurim
30400,Philippine Army (PA),Base
30401,Civilian Active Auxiliary (CAA),Members
30402,Community Action Board of Kilometer 84,President: Frederman Quintero
30403,Somali Police Force (SPF),Police Station
30404,Indian Police Service (IPS),Patrol
30405,Movement for the Salvation of Azawad (MSA),Deputy Chief of Staff: Hamad Ag Ahmed
30406,Somali Armed Forces (SAF),Base
30407,Somali Armed Forces (SAF),Checkpoint
30408,Philippine National Police (PNP),Officer: Rey A. Ragasa
30409,Afghan Police,Officers
30410,Unknown,Unknown
30411,Not Applicable,Civilians
30412,Directorate of Dujail Police,Officer: Colonel Hussein al-Faisal al-Khazraji
30413,Council of Representatives of Iraq,Convoy of Former Member of Parliament (MP): Kazim al-Shimmari
30414,Not Applicable,Civilians
30415,Commando Brigade,Vehicle
30416,Commando Brigade,Vehicle
30417,Philippine Army (PA),Joint Checkpoint
30418,Islamic Reform Group (Islah),Vehicle of Leader: Aref Ahmed Ali
30419,Afghan Ministry of Refugees and Repatriation,Building
30420,Unknown,Bus
30421,Turkish Land Forces,Family of Soldier
30422,Independent National Electoral Commission (CENI),Convoy of Election Materials
30423,Not Applicable,"Vehicle of Elders: Malik Niaz, Malik Islam Khan"
30424,Pakistani Police,Patrol
30425,Not Applicable,Civilians
30426,Rashtriya Rifles,Camp
30427,Indian Reserve Battalion (IRB),Officer: Mohammad Ishaq
30428,National Uprising Movement (NUM),Family of Commander: Sayed Ali
30429,Somali Police Force (SPF),Officer
30430,Not Applicable,Civilians
30431,Fasanea News,Journalist
30432,Government of Inadjatafane,Adviser to the Mayor
30433,Syrian Armed Forces (SAF),Forces
30434,Somali Armed Forces (SAF),Base
30435,Not Applicable,Farmer: Bashiru Aliu
30436,Government of Guihulngan,Bodyguard of Mayor Guido Reyes: Policarpio Bulado
30437,Unknown,Unknown
30438,Not Applicable,Former Donbass Battalion Member: Vitaliy Oleshko
30439,Pakistan Administrative Service (PAS),Vehicle of Additional Assistant Commissioner: Keramatullah Kundi
30440,Government of Kherson,Adviser to Mayor: Kateryna Handzyuk
30441,Gendarmerie Nationale,Station
30442,Unknown,Power Lines
30443,Not Applicable,Tribal Leaders
30444,al-Mahanish Village,Village
30445,State Bank of India (SBI),Bank
30446,Rashtriya Rifles,32 Rashtriya Rifles Camp
30447,Unknown,Unknown
30448,Syrian Army,Khalkhalah Military Airport
30449,Amen Bank,Bank
30450,Rashtriya Rifles,Patrol
30451,Not Applicable,Civilians
30452,Not Applicable,MB Noylan
30453,Philippine Army (PA),76th Infantry Battalion Patrol
30454,Iraqi Police Service (IPS),Police Vehicle
30455,Khaatumo Ministry of Interior,Vehicle of Former Regional Minister: Ahmed Mohamud Dalol
30456,Afghan Local Police (ALP),Checkpoint
30457,Not Applicable,Vehicle
30458,Not Applicable,Civilians
30459,Regional Public Safety Battalion (RPSB),Officers
30460,Ministry of Foreign Affairs of Yemen,Diplomat: Najib Ahmad al-Gharasi
30461,National Police,Checkpoint
30462,Government of Konye,Kombone Bafaw Palace of Senator: Nfon V.E Mukete
30463,Not Applicable,Vehicle
30464,Unknown,Students
30465,Supreme Religious Authority,Representative: Shaykh Radi al-Ta'i
30466,Not Applicable,Civilians
30467,Jammu and Kashmir Bank,Bank
30468,Not Applicable,Civilians
30469,Federal Police,Security Patrol
30470,Al Mansurah District Prosecution Office,Head Judge: Khalid al-Bayti
30471,Hizam Brigade,Headquarters
30472,Sodexo,Employees
30473,African Union Mission in Somalia (AMISOM),Base
30474,Afghan Ministry of Refugees and Repatriations,Vehicle
30475,Kamyanske Municipal Council,Vehicle of City Council Member: Vitalyi Chernyavskyy
30476,Unknown,Bus Station
30477,Not Applicable,Migrant
30478,Government of Ekondo Titi,Mayor: Kenneth Nanji
30479,Unknown,Transmission Tower 87
30480,Unknown,Transmission Tower 88
30481,As Sa'diyah Subdistrict,Subdistrict
30482,Iraqi Volunteer Forces,Personnel
30483,Kurdistan Democratic Party (KDP),Headquarters
30484,Jammu and Kashmir Bank,Bank
30485,Civilian Active Auxiliary (CAA),Patrol
30486,National Police of Colombia,"Officers: Wilber Renteria, Luis Carlos Torres Montoya, Yemison Leandro Gomez Correa"
30487,National Army of Colombia,Military Canton
30488,Government of Chenartu,District Center
30489,Imam-i-Zaman Mosque,Mosque
30490,North Atlantic Treaty Organization (NATO): Operation Resolute Support,Convoy
30491,Girls Primary School,School
30492,Unknown,School for Women
30493,Social Action Programme (SAP) Primary School,School
30494,Government of Pakistan,Army Public School
30495,Primary School,School
30496,Social Action Programme (SAP) Primary School,School
30497,Government of Pakistan,Army Public School
30498,Girls Primary School,School
30499,Girls Primary School,School
30500,Primary School,School
30501,Girls Primary School,School
30502,Girls Primary School,School
30503,Afghan Police,Checkpoints
30504,Gasarwa Village,Village
30505,Indian Police Service (IPS),"Officers: Umesh Durgam, Shankar Punem"
30506,Central Reserve Police Force (CRPF),"Officers: Surinder Singh, Mudasir Ahmad Dar"
30507,Sky FM,Radio Station
30508,Government of Purnaga,Village Councilor: Rosalie Nicolas
30509,Indian Army,Soldier: Jaipal Singh
30510,Unknown,Unknown
30511,Not Applicable,Truck Driver: Joga Singh
30512,Jammu and Kashmir Legislative Assembly,House of FormerMember of Legislative Assembly: Shangus Abdul Majid Mir
30513,Not Applicable,"Civilians: Emmanuel Gado, Ladi Monday, Mary Monday"
30514,Afghan National Army (ANA),Patrol
30515,Ghazni City,City
30516,Afghan Local Police (ALP),Commander: Niaz
30517,Not Applicable,Former Independent Parliamentary Candidate: Sami al-Kashef
30518,Afghan Police,Officers
30519,Armed Forces of the Argentine Republic,Calvary Squadron
30520,Not Applicable,Civilian
30521,Not Applicable,Civilians
30522,Iraqi Police Service (IPS),Police Checkpoint
30523,Iraqi Police Service (IPS),Police Officers
30524,Government of Venezuela,President: Nicolas Maduro
30525,Government of Venezuela,President: Nicolas Maduro
30526,Afghan National Security Force (ANSF),Checkposts
30527,Government of Pakistan,Government Girls' School
30528,General Authority of Islamic Affairs and Endowments,Head: Abbas al-Qadi
30529,Somali Police Force (SPF),Officer
30530,Unknown,Power Transmission
30531,Unknown,Power Transmission
30532,Unknown,Power Transmission
30533,Syrian Scientific Research Centre,Vehicle of Facility Director: Aziz Asber
30534,Government of Menchum Valley,Divisional Officer: Lokombe Derek Mwanjo
30535,Afghan Border Police (ABP),Checkpost
30536,Turkish National Police (EGM),Officers
30537,Pakistan Muslim League: Functional (PML-F),Office
30538,Iraqi Police Service (IPS),Police Officer
30539,Not Applicable,Civilian: Hussein Hilowle
30540,Unknown,Unknown
30541,Government of Mali,Secretary General: Boura Sadou Tamboura
30542,Not Applicable,Civilian
30543,Afghan National Army (ANA),Checkpoint
30544,Somali Armed Forces (SAF),Checkpoint
30545,Bar Itaia Restaurant,Restaurant
30546,Afghan National Army (ANA),Base
30547,Pakistan Armed Forces,Vehicle
30548,North Atlantic Treaty Organization (NATO): Operation Resolute Support,Patrol
30549,Diamer District Court,Vehicle of District and Sessions Judge: Malik Inayat
30550,Unknown,Unknown
30551,Unknown,Unknown
30552,Not Applicable,Vehicles
30553,North Atlantic Treaty Organization (NATO): Operation Resolute Support,Post
30554,Hizam Brigade,Convoy
30555,Afghan National Army (ANA),Patrol
30556,Afghan Police,Headquarters
30557,Government of al-Quds District,Mayor
30558,Iraqi Army,Soldiers
30559,Federal Police,Forces
30560,Afghan National Army (ANA),Checkposts
30561,Not Applicable,House
30562,Baharak District,District
30563,Afghan Police,Officers
30564,Unknown,Unknown
30565,Da Afghanistan Breshna Sherkat (DABS),Employees
30566,Unknown,Photojournalist: Rodolfo Gracia Gonzalez
30567,National Defense Force (FDN),Vehicle
30568,Somali National Army (SNA),Vehicle
30569,Not Applicable,Vehicle of Fulani Civilians
30570,National Armed Forces of the Bolivarian Republic of Venezuela (FANB),Patrol
30571,Gendarmerie Nationale,Officers
30572,Afghan National Security Force (ANSF),Post
30573,Afghan National Security Force (ANSF),Post
30574,Gendarmerie Nationale,Officer: Ekah Njume
30575,Independent National Electoral Commission (CENI),Election Officials
30576,All Progressives Grand Alliance (APGA),Campaign Organizer: Bisha B
30577,National Police of Colombia,Police Immediate Attention Center (CAI)
30578,Government of Colombia,Registry Officer
30579,National Army of Venezuela,Fort Paramacay
30580,Afghan Central Statistics Organization,Director: Safiullah Zamani
30581,Royal Saudi Arabian Armed Forces,Al-Wajeb Military Camp
30582,Arcylyn Store,Store
30583,Munduri Village,Village
30584,Movement for Democratic Change (MDC) Alliance,Polling Agent: David Chamanga
30585,Not Applicable,Sikh Civilian: Surjit Singh Malhi
30586,Jammu and Kashmir Police,Special Police Officer (SPO): Ishaq Ahmad Bhat
30587,Not Applicable,Papua Terang Expedition Team
30588,African Union Mission in Somalia (AMISOM),Ethiopian Vehicle
30589,Not Applicable,Civilians
30590,Government of Miasong,Village Councilor: Annie Maramba
30591,Government Higher Secondary School Shiva,Principal: Hoshyar Singh
30592,Unknown,Refugees
30593,Unknown,Unknown
30594,Not Applicable,Civilians
30595,Afghan Police,Checkpoints
30596,Afghan Police,Checkpoint
30597,Not Applicable,Polio Worker: Abdul Hakeen
30598,People's Democratic Party (PDP),Assistant Secretary: Okechukwu Obisike
30599,Not Applicable,House of Jewish Politician
30600,Al-Anbar Emergency Forces,Residence of 18th Brigade
30601,Territorial Defense Volunteers (TDV),"Volunteers: Muhammad Hafazi, Jehyunai Jehbueraheng"
30602,Not Applicable,Loggers
30603,National Police of Colombia,Police Station
30604,Not Applicable,Load Truck
30605,North Atlantic Treaty Organization (NATO): Operation Resolute Support,Patrol
30606,Afghan Local Police (ALP),Checkpoint
30607,Not Applicable,Civilian
30608,Not Applicable,Civilians
30609,Golis Telecom Somalia,Deputy Manager: Abdullahi Ali Omar
30610,Military of Yemen,22nd Mechanized Brigade Soldier
30611,Not Applicable,Civilians
30612,Afghan Police,Checkposts
30613,Afghan National Army (ANA),Posts
30614,Jammu and Kashmir Police,Special Police Officer (SPO): Ashiq Hussain Lone
30615,Commando Battalion for Resolute Action (COBRA),201st Battalion Officers
30616,Unknown,Girls School
30617,Unknown,Girls School
30618,Not Applicable,Vehicle
30619,Unknown,Unknown
30620,Not Applicable,Civilians
30621,Not Applicable,Civilian: Arif Ahmad Sofi
30622,Not Applicable,Civilian: Mehraj Ahmed Dar
30623,Unknown,Unknown
30624,Not Applicable,Civilian
30625,Government of Pakistan,Government Primary School
30626,Government of Calbayog,Engineer: Rafaelito Serrano
30627,Iranian National Police Force (INPF),Police Station
30628,Golis Telecom Somalia,Telecommunication Mast
30629,Not Applicable,Fulani Civilians
30630,Not Applicable,Fulani Civilians
30631,Syrian Army,Joint Checkpoint
30632,Syrian Armed Forces (SAF),Soldiers
30633,Afghan National Army (ANA),Posts
30634,National Union of Agricultural Unions,Member: Uriel Rodriguez
30635,Sahel Specialist Hospital,Director: Doctor Khalil Agha
30636,Societe Le Nickel (SLN),Conveyor Belt
30637,Sayed Mahmud Mazaar Shrine,Shrine
30638,National Police of Colombia,Police Station
30639,Military Forces of Colombia,Post
30640,National Army of Colombia,"18th Mechanized Cavalry Group Soldiers: Orlando Yair Vega Diaz, Juan Pablo Rojas OVando, Eduardo Caro Banol"
30641,Yemeni Army,Guards of 22nd Mechanized Brigade Commander: Wahib al-Huri
30642,Yemeni Army,22nd Mechanized Brigade Soldier: Adib Faysal al-Humaydi
30643,Kenya Defense Forces (KDF),Patrol
30644,Afghan Police,Checkposts
30645,Unknown,Electricity Towers
30646,Not Applicable,Vehicle
30647,Philippine National Police (PNP),Joint Checkpoint
30648,Not Applicable,Civilians
30649,Nigerian Army (NA),Base
30650,Unknown,Busses
30651,Not Applicable,Truck
30652,Indian Railways,Railway Tracks
30653,Government of Kampung Baluka,Assistant Village Headman: Zulkifli Longpak
30654,Not Applicable,Civilian: Doyah Jeha
30655,Territorial Defense Volunteers (TDV),Volunteer: Lukman Mawaecha
30656,Kingdom Halls of Jehovah's Witnesses,Church
30657,Government of Pasay,"Village Officials: Jovie Tan Decena, Federico Mandue"
30658,Jazan City,City
30659,Not Applicable,House
30660,Not Applicable,House
30661,Unknown,Factory
30662,Sderot City,City
30663,African Union Mission in Somalia (AMISOM),Convoy
30664,Not Applicable,Suspected Police Informant: Narayan Palashi
30665,Not Applicable,Civilian
30666,Not Applicable,"Civilians: Haider Ali, Hifatullah"
30667,Unknown,Playground
30668,Iraqi Army,Army Outpost
30669,Government of Lagayan,Councilor: Isagani Ambaoa Joson
30670,Pakistani Police,Checkpoint
30671,Unknown,Engineers
